20	20
1776	2	13	(43,49,55)	7	(96,99,102)	6	(92,92,92)	17	(51,55,59)	15	(38,38,38)	10	(22,23,24)	2	(94,97,100)	19	(40,42,44)	12	(82,94,106)	11	(85,95,105)	1	(85,93,101)	16	(31,31,31)	8	(78,91,104)	14	(3,3,3)	3	(28,30,32)	0	(28,28,28)	5	(55,56,57)	4	(20,21,22)	9	(50,51,52)	18	(20,22,24)
1387	2	6	(46,51,56)	19	(57,65,73)	12	(69,71,73)	13	(71,81,91)	5	(50,56,62)	10	(42,45,48)	9	(36,41,46)	18	(24,26,28)	14	(52,52,52)	16	(84,88,92)	7	(92,97,102)	11	(3,3,3)	0	(32,32,32)	2	(15,16,17)	3	(1,1,1)	15	(12,13,14)	4	(8,8,8)	17	(44,50,56)	1	(57,66,75)	8	(5,5,5)
1696	2	6	(93,93,93)	9	(68,78,88)	10	(83,90,97)	14	(23,25,27)	12	(80,83,86)	5	(35,40,45)	11	(75,83,91)	7	(61,67,73)	2	(53,59,65)	17	(88,90,92)	19	(86,91,96)	4	(44,50,56)	15	(21,22,23)	0	(9,9,9)	1	(12,12,12)	13	(26,28,30)	16	(28,28,28)	3	(35,40,45)	18	(43,43,43)	8	(26,29,32)
1604	2	11	(58,65,72)	19	(28,30,32)	5	(13,14,15)	7	(31,33,35)	10	(46,50,54)	9	(89,91,93)	15	(18,19,20)	4	(47,50,53)	2	(83,86,89)	14	(79,83,87)	6	(12,13,14)	12	(44,49,54)	0	(26,30,34)	13	(42,43,44)	16	(41,46,51)	17	(63,67,71)	1	(6,6,6)	18	(73,77,81)	3	(85,87,89)	8	(60,64,68)
1872	2	9	(79,92,105)	19	(88,96,104)	5	(73,76,79)	10	(39,42,45)	4	(35,39,43)	11	(16,17,18)	0	(44,46,48)	6	(52,61,70)	2	(15,17,19)	3	(28,29,30)	7	(59,69,79)	13	(54,58,62)	1	(64,69,74)	18	(97,98,99)	8	(56,60,64)	15	(96,97,98)	16	(70,76,82)	14	(39,41,43)	17	(52,55,58)	12	(31,32,33)
1822	2	7	(34,37,40)	4	(37,38,39)	6	(71,77,83)	2	(4,4,4)	3	(68,72,76)	18	(30,31,32)	0	(32,32,32)	5	(88,98,108)	1	(40,44,48)	8	(57,65,73)	13	(15,16,17)	17	(72,84,96)	11	(58,60,62)	14	(82,88,94)	19	(18,20,22)	16	(60,60,60)	12	(88,92,96)	15	(84,91,98)	10	(72,72,72)	9	(58,58,58)
1395	1	15	(14,15,16)	12	(37,37,37)	5	(46,51,56)	2	(9,9,9)	8	(15,15,15)	7	(14,14,14)	14	(71,73,75)	9	(82,93,104)	4	(72,79,86)	3	(61,63,65)	13	(21,21,21)	6	(61,68,75)	16	(9,9,9)	17	(46,51,56)	19	(22,25,28)	1	(54,57,60)	11	(37,41,45)	10	(46,51,56)	18	(72,80,88)	0	(19,20,21)
1366	1	19	(44,50,56)	13	(44,50,56)	9	(17,19,21)	5	(75,81,87)	6	(1,1,1)	4	(6,6,6)	8	(14,15,16)	3	(30,30,30)	15	(19,19,19)	10	(31,36,41)	2	(62,64,66)	12	(70,76,82)	0	(35,40,45)	1	(32,32,32)	18	(72,77,82)	16	(57,62,67)	14	(50,52,54)	11	(7,7,7)	7	(90,97,104)	17	(35,40,45)
1680	1	7	(28,29,30)	17	(30,35,40)	5	(6,7,8)	12	(55,59,63)	4	(1,1,1)	14	(65,65,65)	13	(85,92,99)	2	(34,39,44)	18	(50,56,62)	9	(90,93,96)	1	(26,29,32)	11	(51,54,57)	0	(36,41,46)	6	(53,54,55)	16	(7,7,7)	10	(79,85,91)	15	(64,74,84)	8	(68,79,90)	19	(64,72,80)	3	(69,79,89)
1374	1	8	(30,31,32)	14	(9,9,9)	11	(68,76,84)	18	(47,54,61)	15	(43,44,45)	16	(35,39,43)	19	(43,48,53)	13	(17,17,17)	17	(4,4,4)	1	(12,13,14)	9	(76,87,98)	5	(21,24,27)	6	(63,68,73)	0	(78,84,90)	3	(78,82,86)	4	(1,1,1)	10	(4,4,4)	2	(52,60,68)	7	(52,56,60)	12	(51,58,65)
