30	20
1400	2	1	(6,6,6)	14	(40,41,42)	4	(5,5,5)	11	(86,87,88)	2	(41,46,51)	7	(67,75,83)	3	(49,49,49)	12	(6,6,6)	16	(1,1,1)	9	(50,50,50)	13	(85,88,91)	17	(57,65,73)	18	(9,10,11)	0	(88,88,88)	10	(41,46,51)	15	(29,33,37)	5	(41,47,53)	8	(72,72,72)	6	(47,48,49)	19	(11,12,13)
1659	2	0	(54,56,58)	9	(73,75,77)	10	(47,53,59)	4	(32,34,36)	2	(71,73,75)	3	(80,83,86)	7	(68,72,76)	12	(15,15,15)	11	(24,28,32)	17	(51,52,53)	14	(47,49,51)	15	(14,15,16)	13	(76,81,86)	6	(84,88,92)	8	(10,11,12)	19	(45,52,59)	18	(45,48,51)	1	(80,88,96)	16	(16,18,20)	5	(44,46,48)
1712	2	17	(67,68,69)	11	(36,36,36)	5	(34,34,34)	3	(11,11,11)	14	(54,63,72)	7	(30,31,32)	1	(28,30,32)	15	(54,59,64)	10	(77,85,93)	12	(55,60,65)	13	(71,78,85)	16	(79,82,85)	2	(6,6,6)	18	(78,88,98)	19	(39,43,47)	0	(58,66,74)	9	(92,93,94)	8	(77,82,87)	4	(34,39,44)	6	(16,16,16)
1547	2	3	(55,58,61)	19	(47,48,49)	4	(84,97,110)	10	(67,67,67)	2	(3,3,3)	1	(76,85,94)	11	(34,36,38)	15	(24,24,24)	0	(2,2,2)	5	(35,37,39)	14	(70,72,74)	17	(2,2,2)	8	(23,25,27)	13	(73,74,75)	12	(41,46,51)	6	(37,43,49)	7	(61,62,63)	9	(24,27,30)	18	(72,77,82)	16	(77,82,87)
1636	2	9	(5,5,5)	0	(85,93,101)	6	(79,79,79)	14	(35,40,45)	3	(4,4,4)	11	(79,82,85)	8	(68,73,78)	10	(68,71,74)	2	(56,61,66)	13	(64,65,66)	15	(63,74,85)	19	(2,2,2)	4	(54,57,60)	18	(67,78,89)	17	(11,12,13)	12	(1,1,1)	1	(77,83,89)	5	(10,10,10)	7	(82,85,88)	16	(46,48,50)
1475	2	17	(72,75,78)	12	(55,63,71)	18	(16,16,16)	6	(15,15,15)	14	(42,42,42)	16	(34,34,34)	13	(24,27,30)	2	(3,3,3)	9	(79,83,87)	19	(7,7,7)	7	(11,12,13)	3	(56,63,70)	8	(84,94,104)	11	(20,20,20)	0	(31,35,39)	4	(67,75,83)	1	(45,52,59)	5	(25,25,25)	15	(93,98,103)	10	(81,83,85)
1680	2	3	(38,39,40)	15	(57,65,73)	0	(21,21,21)	2	(34,34,34)	4	(63,66,69)	6	(26,27,28)	9	(76,81,86)	10	(30,33,36)	14	(26,29,32)	16	(84,95,106)	11	(1,1,1)	5	(55,64,73)	17	(81,82,83)	13	(60,61,62)	18	(68,74,80)	19	(46,51,56)	8	(46,48,50)	1	(91,99,107)	12	(23,23,23)	7	(52,57,62)
1441	2	0	(81,88,95)	6	(90,93,96)	17	(11,11,11)	4	(78,90,102)	1	(24,27,30)	2	(57,63,69)	18	(20,20,20)	12	(45,51,57)	11	(33,36,39)	16	(71,76,81)	10	(26,26,26)	15	(10,10,10)	3	(66,71,76)	13	(68,74,80)	8	(31,35,39)	14	(42,48,54)	19	(12,12,12)	7	(36,36,36)	9	(24,24,24)	5	(9,10,11)
1187	2	6	(90,93,96)	19	(52,56,60)	3	(25,28,31)	13	(52,57,62)	18	(20,21,22)	4	(54,59,64)	7	(43,48,53)	1	(6,6,6)	9	(16,16,16)	16	(84,90,96)	8	(6,6,6)	17	(46,49,52)	10	(28,32,36)	14	(81,82,83)	2	(3,3,3)	15	(4,4,4)	11	(29,31,33)	12	(25,25,25)	5	(8,8,8)	0	(27,28,29)
1268	2	8	(64,68,72)	18	(11,11,11)	7	(92,99,106)	14	(3,3,3)	0	(77,78,79)	11	(1,1,1)	4	(37,39,41)	9	(61,65,69)	13	(19,19,19)	5	(16,16,16)	3	(11,11,11)	12	(26,26,26)	17	(10,10,10)	16	(54,54,54)	2	(2,2,2)	15	(62,69,76)	19	(87,91,95)	6	(35,39,43)	10	(1,1,1)	1	(86,91,96)
1617	2	15	(10,10,10)	0	(22,24,26)	8	(54,55,56)	9	(69,71,73)	13	(90,99,108)	5	(81,85,89)	3	(58,58,58)	16	(17,18,19)	10	(10,11,12)	17	(84,90,96)	1	(7,7,7)	7	(81,88,95)	14	(74,75,76)	4	(92,97,102)	18	(73,75,77)	2	(11,11,11)	12	(8,8,8)	6	(6,6,6)	19	(40,45,50)	11	(75,78,81)
1534	2	14	(68,68,68)	17	(55,57,59)	19	(14,15,16)	5	(32,36,40)	16	(27,27,27)	6	(25,26,27)	4	(60,66,72)	10	(36,38,40)	15	(94,97,100)	18	(53,55,57)	12	(63,73,83)	13	(22,23,24)	8	(59,68,77)	2	(18,19,20)	7	(78,89,100)	9	(41,46,51)	1	(33,34,35)	0	(36,39,42)	11	(20,23,26)	3	(52,60,68)
1667	2	19	(26,28,30)	13	(20,20,20)	2	(43,44,45)	17	(71,81,91)	9	(58,62,66)	1	(60,66,72)	4	(42,44,46)	0	(50,52,54)	3	(38,40,42)	11	(85,89,93)	10	(83,92,101)	8	(26,27,28)	18	(6,6,6)	14	(75,75,75)	16	(6,6,6)	12	(90,96,102)	15	(49,50,51)	7	(67,73,79)	5	(53,60,67)	6	(29,31,33)
1520	1	6	(81,90,99)	14	(55,55,55)	15	(36,41,46)	7	(19,20,21)	4	(44,51,58)	16	(43,44,45)	11	(65,67,69)	0	(6,6,6)	1	(76,82,88)	10	(5,5,5)	17	(10,10,10)	19	(56,63,70)	13	(75,80,85)	18	(36,39,42)	3	(20,22,24)	12	(46,48,50)	8	(22,24,26)	5	(65,66,67)	2	(41,46,51)	9	(89,91,93)
1662	1	8	(41,41,41)	6	(4,4,4)	4	(31,34,37)	7	(62,68,74)	15	(51,58,65)	10	(67,71,75)	18	(54,57,60)	3	(73,81,89)	13	(57,62,67)	19	(80,84,88)	14	(56,57,58)	5	(21,23,25)	0	(30,31,32)	2	(52,59,66)	11	(18,18,18)	16	(68,74,80)	17	(53,60,67)	12	(37,38,39)	9	(62,70,78)	1	(47,49,51)
1689	1	4	(48,53,58)	0	(6,6,6)	5	(73,79,85)	8	(82,84,86)	9	(3,3,3)	18	(37,41,45)	14	(27,28,29)	15	(57,61,65)	10	(38,43,48)	12	(31,36,41)	13	(60,68,76)	7	(7,8,9)	11	(34,35,36)	3	(71,73,75)	16	(75,81,87)	2	(87,93,99)	6	(1,1,1)	1	(85,94,103)	19	(87,96,105)	17	(66,73,80)
1748	1	18	(80,92,104)	7	(94,94,94)	3	(52,54,56)	9	(17,17,17)	14	(11,11,11)	6	(40,41,42)	0	(53,55,57)	15	(14,15,16)	8	(87,87,87)	19	(80,81,82)	11	(61,62,63)	12	(75,78,81)	13	(25,28,31)	5	(8,8,8)	10	(76,77,78)	4	(77,82,87)	1	(1,1,1)	16	(67,68,69)	2	(79,84,89)	17	(51,58,65)
1691	1	3	(74,82,90)	15	(31,31,31)	11	(11,12,13)	9	(68,78,88)	16	(80,83,86)	5	(30,33,36)	12	(39,39,39)	19	(73,78,83)	13	(33,33,33)	0	(11,11,11)	17	(83,91,99)	2	(51,54,57)	8	(23,26,29)	1	(88,90,92)	6	(66,71,76)	14	(11,12,13)	18	(26,28,30)	4	(51,57,63)	7	(91,99,107)	10	(48,49,50)
1294	1	7	(33,37,41)	18	(17,17,17)	16	(3,3,3)	10	(57,57,57)	4	(71,71,71)	3	(72,82,92)	11	(9,9,9)	0	(28,29,30)	17	(17,17,17)	14	(88,99,110)	2	(89,96,103)	5	(94,97,100)	9	(10,10,10)	6	(25,26,27)	19	(34,36,38)	15	(31,32,33)	13	(14,14,14)	12	(31,35,39)	8	(32,34,36)	1	(8,8,8)
