30	20
1574	2	10	(52,59,66)	11	(40,46,52)	7	(78,81,84)	14	(41,42,43)	5	(50,53,56)	2	(41,44,47)	19	(20,21,22)	15	(43,45,47)	1	(84,91,98)	12	(4,4,4)	8	(74,76,78)	0	(16,18,20)	16	(67,72,77)	13	(77,78,79)	9	(19,20,21)	4	(43,44,45)	17	(52,52,52)	3	(37,37,37)	18	(63,68,73)	6	(29,33,37)
1622	2	19	(2,2,2)	9	(63,63,63)	0	(71,82,93)	3	(34,37,40)	14	(3,3,3)	7	(48,53,58)	13	(84,89,94)	6	(29,31,33)	11	(58,63,68)	8	(6,6,6)	15	(87,98,109)	10	(2,2,2)	4	(22,23,24)	12	(33,38,43)	1	(81,87,93)	2	(82,91,100)	18	(52,60,68)	17	(48,55,62)	5	(82,93,104)	16	(34,38,42)
1744	2	6	(71,74,77)	16	(77,85,93)	10	(55,55,55)	13	(50,52,54)	9	(84,87,90)	18	(25,25,25)	14	(80,85,90)	4	(32,33,34)	1	(39,42,45)	8	(63,65,67)	17	(51,59,67)	5	(90,91,92)	2	(85,91,97)	12	(16,16,16)	3	(30,30,30)	19	(62,62,62)	0	(61,70,79)	7	(14,14,14)	15	(31,35,39)	11	(17,19,21)
1273	2	4	(15,16,17)	11	(22,23,24)	5	(63,70,77)	0	(41,41,41)	15	(11,12,13)	12	(98,99,100)	13	(25,26,27)	19	(38,43,48)	14	(14,14,14)	3	(79,91,103)	16	(44,50,56)	10	(71,78,85)	9	(1,1,1)	1	(2,2,2)	18	(4,4,4)	6	(73,80,87)	17	(13,14,15)	8	(58,63,68)	7	(53,55,57)	2	(13,14,15)
1566	2	1	(74,86,98)	12	(30,32,34)	3	(51,56,61)	15	(80,81,82)	11	(50,52,54)	2	(14,14,14)	5	(7,7,7)	8	(74,74,74)	16	(31,33,35)	9	(68,69,70)	17	(23,23,23)	7	(62,68,74)	4	(40,45,50)	13	(19,19,19)	6	(36,38,40)	14	(35,35,35)	0	(19,21,23)	10	(40,42,44)	19	(80,86,92)	18	(89,98,107)
1638	2	19	(30,33,36)	12	(47,51,55)	7	(94,96,98)	14	(5,5,5)	13	(48,56,64)	10	(83,90,97)	2	(44,50,56)	11	(41,41,41)	3	(31,34,37)	0	(83,93,103)	16	(57,61,65)	17	(64,67,70)	9	(56,60,64)	1	(28,31,34)	18	(5,5,5)	15	(37,41,45)	8	(75,85,95)	5	(53,58,63)	6	(54,57,60)	4	(10,10,10)
1683	2	16	(23,25,27)	19	(86,92,98)	12	(16,17,18)	9	(90,94,98)	3	(65,67,69)	5	(57,60,63)	6	(63,71,79)	17	(24,28,32)	13	(69,70,71)	4	(87,97,107)	8	(52,56,60)	7	(25,29,33)	1	(52,56,60)	10	(39,41,43)	14	(52,57,62)	0	(70,70,70)	11	(23,26,29)	15	(46,50,54)	2	(2,2,2)	18	(42,44,46)
1700	2	7	(25,27,29)	6	(44,48,52)	0	(81,85,89)	19	(16,17,18)	9	(1,1,1)	3	(74,86,98)	16	(81,88,95)	8	(38,43,48)	11	(56,58,60)	4	(75,82,89)	12	(44,51,58)	2	(57,59,61)	13	(37,38,39)	17	(86,99,112)	18	(7,7,7)	15	(45,49,53)	1	(79,88,97)	14	(56,56,56)	5	(76,80,84)	10	(1,1,1)
1724	2	12	(53,61,69)	9	(44,48,52)	19	(89,90,91)	14	(56,59,62)	7	(71,80,89)	8	(40,44,48)	0	(26,26,26)	13	(42,44,46)	16	(75,86,97)	11	(28,31,34)	6	(70,72,74)	3	(26,29,32)	1	(67,68,69)	2	(28,29,30)	4	(44,49,54)	5	(23,23,23)	10	(56,59,62)	15	(58,61,64)	18	(64,70,76)	17	(44,49,54)
1356	2	1	(34,37,40)	4	(41,45,49)	18	(22,24,26)	11	(78,88,98)	0	(16,18,20)	16	(30,33,36)	12	(41,42,43)	8	(4,4,4)	13	(7,7,7)	7	(59,69,79)	2	(63,68,73)	19	(36,39,42)	3	(78,87,96)	5	(60,61,62)	9	(37,42,47)	15	(15,16,17)	17	(37,43,49)	14	(75,83,91)	10	(6,6,6)	6	(33,36,39)
1702	2	10	(89,91,93)	16	(33,35,37)	3	(9,9,9)	5	(86,98,110)	4	(47,49,51)	7	(86,96,106)	11	(62,68,74)	19	(80,81,82)	15	(10,10,10)	14	(51,58,65)	9	(20,21,22)	8	(83,90,97)	6	(24,26,28)	18	(34,36,38)	12	(86,91,96)	0	(45,52,59)	1	(9,9,9)	2	(49,49,49)	13	(14,15,16)	17	(77,80,83)
1505	2	5	(11,11,11)	4	(71,78,85)	7	(56,59,62)	8	(46,47,48)	0	(11,11,11)	11	(23,24,25)	1	(51,55,59)	3	(81,87,93)	17	(26,28,30)	14	(2,2,2)	16	(21,23,25)	19	(37,38,39)	15	(63,71,79)	13	(67,69,71)	10	(95,97,99)	6	(73,74,75)	12	(42,43,44)	2	(54,57,60)	9	(44,44,44)	18	(22,23,24)
1372	2	13	(13,13,13)	14	(49,54,59)	16	(18,19,20)	5	(3,3,3)	0	(4,4,4)	7	(13,13,13)	18	(72,77,82)	12	(72,74,76)	1	(2,2,2)	3	(57,66,75)	19	(76,81,86)	17	(59,60,61)	11	(38,38,38)	4	(80,90,100)	2	(58,67,76)	9	(34,34,34)	15	(24,27,30)	8	(52,57,62)	6	(71,72,73)	10	(7,7,7)
1774	2	14	(28,29,30)	16	(62,69,76)	19	(13,13,13)	15	(90,96,102)	7	(84,90,96)	11	(22,24,26)	4	(78,90,102)	9	(3,3,3)	10	(53,57,61)	3	(74,83,92)	18	(68,78,88)	6	(4,4,4)	13	(24,24,24)	17	(62,65,68)	2	(40,44,48)	0	(20,21,22)	5	(53,56,59)	12	(69,73,77)	1	(92,93,94)	8	(93,97,101)
1305	1	8	(48,53,58)	13	(12,13,14)	6	(17,18,19)	5	(29,33,37)	1	(76,79,82)	19	(42,45,48)	14	(17,17,17)	17	(42,47,52)	9	(43,45,47)	0	(78,79,80)	12	(7,7,7)	11	(79,89,99)	3	(49,51,53)	4	(30,32,34)	7	(26,26,26)	10	(30,32,34)	15	(42,43,44)	18	(61,62,63)	16	(30,31,32)	2	(13,14,15)
1819	1	0	(63,63,63)	19	(56,56,56)	12	(66,68,70)	16	(48,49,50)	10	(37,40,43)	5	(45,51,57)	14	(3,3,3)	8	(81,87,93)	7	(59,63,67)	9	(48,52,56)	18	(88,95,102)	1	(49,56,63)	11	(87,97,107)	6	(28,30,32)	17	(85,99,113)	15	(34,39,44)	13	(6,6,6)	2	(65,76,87)	4	(33,34,35)	3	(70,73,76)
1640	1	12	(61,68,75)	14	(29,31,33)	11	(58,59,60)	6	(6,6,6)	0	(27,30,33)	9	(51,58,65)	3	(63,73,83)	13	(61,62,63)	4	(70,71,72)	1	(87,96,105)	18	(23,23,23)	15	(61,71,81)	8	(18,20,22)	5	(10,11,12)	2	(49,50,51)	7	(92,92,92)	10	(56,62,68)	16	(64,67,70)	17	(10,10,10)	19	(60,65,70)
2004	1	18	(94,98,102)	13	(79,83,87)	7	(89,89,89)	15	(60,64,68)	1	(4,4,4)	11	(25,27,29)	0	(77,79,81)	14	(23,25,27)	2	(76,78,80)	3	(34,36,38)	8	(52,52,52)	10	(35,41,47)	6	(19,21,23)	4	(57,62,67)	12	(78,78,78)	17	(87,92,97)	5	(85,92,99)	19	(88,88,88)	16	(74,80,86)	9	(63,64,65)
1374	1	11	(77,88,99)	5	(77,78,79)	7	(9,10,11)	10	(14,14,14)	8	(8,8,8)	1	(17,18,19)	2	(9,10,11)	6	(37,37,37)	14	(49,49,49)	12	(26,27,28)	17	(86,94,102)	13	(91,95,99)	0	(37,37,37)	4	(21,23,25)	16	(14,15,16)	9	(80,87,94)	3	(51,54,57)	19	(1,1,1)	15	(66,74,82)	18	(38,40,42)
1608	1	0	(20,21,22)	1	(3,3,3)	19	(30,32,34)	10	(47,51,55)	16	(9,9,9)	14	(67,76,85)	5	(21,23,25)	6	(67,73,79)	12	(46,53,60)	3	(75,81,87)	7	(74,74,74)	4	(88,92,96)	18	(66,69,72)	17	(54,56,58)	9	(80,93,106)	15	(51,52,53)	2	(81,83,85)	13	(1,1,1)	11	(17,17,17)	8	(44,46,48)
