30	20
1684	2	17	(27,31,35)	15	(73,75,77)	11	(10,11,12)	0	(84,92,100)	7	(46,46,46)	6	(84,84,84)	5	(37,39,41)	9	(16,17,18)	4	(78,83,88)	12	(87,87,87)	10	(76,86,96)	2	(80,93,106)	14	(64,68,72)	16	(66,67,68)	19	(81,83,85)	3	(4,4,4)	13	(88,96,104)	8	(3,3,3)	1	(7,7,7)	18	(51,51,51)
1789	2	13	(4,4,4)	14	(47,50,53)	2	(20,20,20)	5	(64,74,84)	0	(35,37,39)	11	(83,95,107)	16	(65,65,65)	17	(83,83,83)	15	(88,98,108)	9	(25,25,25)	18	(62,64,66)	6	(88,90,92)	19	(50,51,52)	7	(55,61,67)	12	(94,97,100)	3	(68,70,72)	4	(13,14,15)	1	(12,13,14)	10	(94,99,104)	8	(75,83,91)
1479	2	3	(37,41,45)	5	(74,81,88)	13	(80,93,106)	0	(75,78,81)	14	(47,53,59)	12	(60,66,72)	11	(37,40,43)	16	(8,8,8)	2	(54,63,72)	19	(62,66,70)	8	(2,2,2)	9	(36,36,36)	15	(22,24,26)	4	(56,61,66)	7	(69,75,81)	17	(23,27,31)	6	(65,71,77)	18	(20,23,26)	10	(16,18,20)	1	(53,60,67)
1458	2	15	(87,87,87)	5	(26,29,32)	18	(36,36,36)	17	(2,2,2)	6	(18,18,18)	16	(2,2,2)	13	(11,11,11)	12	(41,47,53)	3	(89,94,99)	2	(86,92,98)	9	(51,58,65)	0	(85,93,101)	1	(46,47,48)	14	(84,90,96)	8	(25,28,31)	10	(48,54,60)	11	(26,28,30)	19	(80,84,88)	4	(64,68,72)	7	(4,4,4)
1569	2	10	(23,23,23)	6	(73,74,75)	19	(83,95,107)	15	(64,64,64)	4	(20,21,22)	17	(45,46,47)	8	(75,86,97)	1	(8,8,8)	12	(51,58,65)	18	(58,64,70)	0	(91,99,107)	9	(28,29,30)	3	(41,47,53)	5	(62,64,66)	13	(6,6,6)	11	(25,25,25)	2	(57,63,69)	16	(52,59,66)	7	(83,96,109)	14	(17,19,21)
1639	2	3	(64,75,86)	9	(72,75,78)	16	(70,76,82)	6	(81,83,85)	7	(21,22,23)	11	(98,98,98)	14	(76,85,94)	8	(70,75,80)	18	(11,11,11)	12	(57,64,71)	5	(19,21,23)	17	(90,94,98)	19	(46,46,46)	10	(62,63,64)	2	(74,78,82)	1	(33,35,37)	0	(9,9,9)	15	(16,16,16)	13	(38,39,40)	4	(27,28,29)
1545	2	13	(50,57,64)	18	(66,66,66)	5	(43,46,49)	6	(76,84,92)	8	(15,16,17)	0	(19,19,19)	4	(1,1,1)	10	(29,29,29)	7	(57,65,73)	12	(42,42,42)	1	(87,87,87)	15	(37,38,39)	3	(80,88,96)	16	(76,83,90)	19	(76,86,96)	2	(21,21,21)	11	(34,38,42)	17	(56,61,66)	9	(29,29,29)	14	(74,74,74)
1510	2	5	(59,66,73)	15	(70,74,78)	1	(40,43,46)	2	(49,55,61)	19	(80,86,92)	18	(61,69,77)	12	(11,11,11)	13	(11,12,13)	16	(59,61,63)	17	(48,56,64)	14	(52,56,60)	9	(69,77,85)	0	(79,80,81)	11	(15,16,17)	10	(12,13,14)	3	(12,14,16)	8	(12,14,16)	4	(88,96,104)	6	(81,88,95)	7	(18,20,22)
1605	2	8	(45,52,59)	14	(1,1,1)	6	(82,82,82)	3	(51,57,63)	11	(16,18,20)	4	(82,94,106)	12	(41,44,47)	15	(78,81,84)	1	(22,25,28)	0	(68,75,82)	17	(26,29,32)	7	(71,74,77)	5	(9,10,11)	10	(23,24,25)	19	(61,63,65)	2	(40,42,44)	18	(59,62,65)	13	(85,98,111)	16	(61,67,73)	9	(72,72,72)
1519	2	10	(75,81,87)	0	(89,95,101)	14	(40,46,52)	2	(6,6,6)	16	(5,5,5)	19	(18,18,18)	17	(69,79,89)	6	(39,43,47)	3	(24,28,32)	8	(25,27,29)	12	(79,84,89)	11	(74,83,92)	7	(94,99,104)	13	(59,60,61)	15	(80,86,92)	9	(20,21,22)	1	(13,13,13)	5	(26,28,30)	4	(89,91,93)	18	(19,20,21)
1407	2	17	(61,63,65)	14	(53,56,59)	1	(22,24,26)	4	(38,43,48)	7	(30,30,30)	16	(21,22,23)	0	(30,31,32)	18	(59,64,69)	19	(51,56,61)	13	(56,62,68)	15	(25,25,25)	8	(74,85,96)	2	(12,13,14)	11	(73,76,79)	10	(59,63,67)	6	(50,51,52)	3	(79,87,95)	12	(20,21,22)	9	(61,65,69)	5	(1,1,1)
1584	2	14	(53,54,55)	16	(1,1,1)	17	(64,71,78)	5	(74,76,78)	4	(21,23,25)	8	(78,90,102)	10	(19,19,19)	12	(91,97,103)	3	(82,84,86)	19	(27,27,27)	2	(69,70,71)	9	(36,38,40)	18	(54,62,70)	13	(94,94,94)	15	(43,47,51)	0	(20,22,24)	7	(48,52,56)	1	(19,21,23)	6	(11,11,11)	11	(89,97,105)
1360	2	1	(87,91,95)	14	(65,67,69)	2	(11,12,13)	8	(71,75,79)	13	(38,42,46)	6	(33,38,43)	12	(62,63,64)	3	(85,92,99)	5	(38,41,44)	18	(14,14,14)	17	(25,28,31)	11	(79,84,89)	10	(39,39,39)	0	(47,49,51)	7	(20,23,26)	19	(50,58,66)	15	(8,9,10)	4	(17,19,21)	16	(16,17,18)	9	(43,46,49)
1741	2	7	(80,89,98)	11	(39,44,49)	3	(56,61,66)	9	(63,63,63)	8	(84,95,106)	4	(64,70,76)	18	(42,49,56)	5	(86,99,112)	14	(40,44,48)	0	(67,68,69)	10	(80,86,92)	13	(74,86,98)	1	(10,11,12)	2	(12,13,14)	15	(16,17,18)	17	(82,85,88)	19	(57,62,67)	6	(69,80,91)	12	(33,37,41)	16	(2,2,2)
1479	1	19	(37,39,41)	6	(39,42,45)	9	(17,19,21)	16	(75,81,87)	17	(43,46,49)	8	(80,87,94)	14	(7,7,7)	11	(56,58,60)	7	(27,27,27)	10	(85,97,109)	18	(49,53,57)	2	(18,21,24)	3	(60,69,78)	0	(96,97,98)	1	(61,64,67)	12	(44,47,50)	4	(10,11,12)	5	(43,43,43)	15	(63,67,71)	13	(11,11,11)
1054	1	2	(4,4,4)	16	(12,13,14)	17	(41,44,47)	6	(24,27,30)	3	(23,23,23)	4	(23,25,27)	11	(41,44,47)	5	(35,39,43)	18	(37,38,39)	14	(29,31,33)	15	(33,38,43)	19	(86,95,104)	0	(13,13,13)	9	(18,19,20)	7	(29,29,29)	12	(33,37,41)	13	(40,44,48)	10	(66,77,88)	1	(23,24,25)	8	(39,39,39)
1677	1	13	(54,56,58)	11	(79,91,103)	16	(36,37,38)	14	(32,36,40)	6	(82,86,90)	15	(2,2,2)	1	(38,39,40)	17	(17,19,21)	0	(88,90,92)	12	(39,43,47)	5	(72,72,72)	3	(86,87,88)	2	(35,37,39)	4	(37,39,41)	7	(84,90,96)	8	(29,33,37)	10	(70,73,76)	9	(76,88,100)	18	(33,34,35)	19	(60,66,72)
1192	1	10	(49,56,63)	2	(29,32,35)	6	(42,48,54)	0	(6,6,6)	19	(9,9,9)	14	(51,57,63)	7	(21,21,21)	12	(50,56,62)	18	(36,37,38)	16	(73,75,77)	5	(36,40,44)	9	(82,93,104)	15	(86,97,108)	3	(5,5,5)	11	(67,67,67)	13	(23,24,25)	1	(20,20,20)	17	(14,15,16)	4	(16,16,16)	8	(21,21,21)
1395	1	15	(28,31,34)	19	(28,30,32)	11	(81,88,95)	17	(45,45,45)	18	(37,37,37)	13	(34,38,42)	4	(3,3,3)	6	(96,97,98)	8	(38,40,42)	12	(29,29,29)	3	(22,24,26)	14	(29,30,31)	1	(28,29,30)	10	(39,45,51)	16	(47,51,55)	2	(58,58,58)	5	(77,82,87)	0	(48,51,54)	7	(82,85,88)	9	(33,37,41)
1459	1	0	(37,38,39)	18	(72,77,82)	19	(8,8,8)	6	(46,48,50)	11	(44,46,48)	4	(81,89,97)	5	(84,96,108)	13	(47,50,53)	2	(20,21,22)	12	(38,38,38)	17	(51,57,63)	3	(23,26,29)	1	(84,97,110)	16	(65,70,75)	8	(21,23,25)	10	(17,18,19)	9	(29,33,37)	7	(30,34,38)	14	(32,35,38)	15	(67,69,71)
