30	20
1571	2	4	(63,68,73)	17	(47,54,61)	2	(67,75,83)	8	(26,29,32)	11	(26,29,32)	19	(91,98,105)	18	(17,17,17)	13	(4,4,4)	12	(10,10,10)	3	(65,71,77)	1	(26,26,26)	10	(3,3,3)	5	(45,51,57)	15	(69,79,89)	14	(27,30,33)	9	(56,58,60)	16	(72,76,80)	6	(72,81,90)	7	(61,63,65)	0	(57,60,63)
1740	2	6	(94,98,102)	0	(6,6,6)	12	(60,66,72)	18	(53,53,53)	1	(52,60,68)	14	(84,93,102)	19	(46,52,58)	16	(61,68,75)	10	(72,81,90)	8	(49,51,53)	17	(81,85,89)	11	(67,74,81)	2	(12,12,12)	13	(23,23,23)	7	(38,43,48)	4	(98,98,98)	5	(25,26,27)	15	(44,51,58)	3	(19,22,25)	9	(26,26,26)
1561	2	2	(87,90,93)	7	(31,35,39)	13	(72,76,80)	0	(7,7,7)	19	(62,67,72)	4	(10,10,10)	9	(37,41,45)	11	(37,41,45)	16	(18,18,18)	3	(41,41,41)	5	(31,35,39)	6	(13,13,13)	14	(27,30,33)	18	(27,28,29)	12	(31,32,33)	15	(92,95,98)	10	(88,92,96)	1	(64,71,78)	17	(67,76,85)	8	(73,78,83)
1603	2	14	(31,31,31)	3	(56,64,72)	6	(21,21,21)	7	(68,72,76)	8	(78,78,78)	12	(77,88,99)	15	(4,4,4)	5	(69,74,79)	16	(25,26,27)	4	(11,11,11)	0	(38,41,44)	17	(83,93,103)	1	(32,32,32)	18	(69,74,79)	2	(18,18,18)	19	(35,37,39)	10	(27,28,29)	11	(42,47,52)	9	(89,98,107)	13	(62,65,68)
1644	2	18	(10,10,10)	11	(33,37,41)	2	(95,99,103)	3	(27,28,29)	5	(79,84,89)	4	(84,92,100)	15	(12,12,12)	13	(62,72,82)	19	(84,84,84)	6	(83,90,97)	1	(31,35,39)	14	(36,40,44)	0	(56,63,70)	12	(26,29,32)	8	(82,89,96)	9	(16,16,16)	16	(4,4,4)	7	(33,38,43)	10	(21,22,23)	17	(76,84,92)
1643	2	10	(38,41,44)	13	(33,38,43)	16	(68,71,74)	8	(58,65,72)	17	(77,86,95)	11	(30,30,30)	7	(53,57,61)	5	(69,71,73)	14	(21,24,27)	15	(10,10,10)	6	(74,78,82)	3	(67,74,81)	0	(15,16,17)	19	(22,25,28)	18	(6,6,6)	2	(73,75,77)	4	(65,68,71)	12	(61,67,73)	1	(65,69,73)	9	(51,56,61)
1560	2	2	(45,46,47)	10	(73,79,85)	19	(31,36,41)	7	(13,13,13)	18	(3,3,3)	4	(54,57,60)	6	(75,79,83)	5	(48,53,58)	0	(10,11,12)	11	(39,45,51)	13	(39,39,39)	1	(75,87,99)	9	(25,25,25)	12	(62,62,62)	8	(30,32,34)	16	(13,13,13)	14	(21,22,23)	3	(93,93,93)	15	(88,90,92)	17	(86,90,94)
1449	2	1	(61,64,67)	13	(64,70,76)	11	(9,9,9)	2	(87,92,97)	3	(15,15,15)	18	(29,32,35)	17	(6,6,6)	9	(92,96,100)	16	(45,51,57)	6	(77,87,97)	12	(43,49,55)	15	(73,75,77)	0	(79,84,89)	4	(1,1,1)	7	(10,10,10)	14	(34,39,44)	8	(3,3,3)	5	(80,89,98)	10	(13,13,13)	19	(21,21,21)
1724	2	18	(45,45,45)	10	(40,40,40)	12	(13,14,15)	16	(66,69,72)	1	(45,45,45)	11	(97,98,99)	8	(85,90,95)	19	(18,19,20)	9	(35,40,45)	17	(2,2,2)	5	(41,47,53)	2	(67,70,73)	13	(43,46,49)	14	(62,70,78)	7	(90,93,96)	6	(67,70,73)	15	(86,93,100)	0	(30,33,36)	3	(9,9,9)	4	(85,85,85)
1824	2	7	(12,13,14)	8	(80,85,90)	14	(29,32,35)	11	(27,30,33)	10	(61,70,79)	13	(59,61,63)	6	(38,42,46)	16	(41,41,41)	19	(88,92,96)	2	(78,87,96)	18	(31,36,41)	3	(57,58,59)	5	(60,66,72)	4	(67,70,73)	1	(21,21,21)	12	(22,22,22)	15	(38,41,44)	0	(87,88,89)	9	(78,91,104)	17	(91,94,97)
1561	2	11	(18,19,20)	6	(44,51,58)	17	(8,8,8)	8	(83,94,105)	4	(69,72,75)	12	(87,99,111)	1	(17,18,19)	0	(34,39,44)	19	(28,30,32)	9	(55,61,67)	16	(18,19,20)	18	(66,74,82)	2	(2,2,2)	3	(73,77,81)	10	(66,66,66)	15	(28,28,28)	14	(23,23,23)	7	(12,14,16)	5	(79,92,105)	13	(90,90,90)
1875	2	16	(86,96,106)	19	(87,92,97)	4	(30,34,38)	5	(10,10,10)	3	(66,68,70)	18	(89,94,99)	15	(59,62,65)	8	(71,83,95)	13	(23,26,29)	0	(81,87,93)	10	(26,29,32)	14	(85,95,105)	11	(30,30,30)	1	(47,49,51)	12	(38,43,48)	2	(80,85,90)	9	(1,1,1)	6	(53,60,67)	17	(70,80,90)	7	(47,48,49)
1710	2	3	(38,42,46)	4	(14,14,14)	2	(53,55,57)	9	(83,97,111)	7	(60,65,70)	16	(62,63,64)	0	(71,74,77)	5	(63,63,63)	13	(61,67,73)	11	(43,48,53)	8	(57,63,69)	14	(80,81,82)	18	(8,8,8)	10	(7,7,7)	17	(19,22,25)	6	(40,43,46)	12	(53,53,53)	15	(21,22,23)	1	(88,93,98)	19	(84,89,94)
1379	2	7	(14,14,14)	2	(2,2,2)	14	(8,8,8)	5	(21,22,23)	6	(80,93,106)	9	(53,59,65)	10	(14,15,16)	15	(9,9,9)	3	(10,10,10)	16	(71,81,91)	18	(77,85,93)	12	(54,62,70)	11	(66,70,74)	17	(61,64,67)	0	(92,93,94)	8	(25,26,27)	4	(28,30,32)	13	(6,6,6)	19	(82,86,90)	1	(24,27,30)
1603	1	17	(10,10,10)	11	(36,39,42)	18	(52,56,60)	7	(23,23,23)	12	(40,44,48)	4	(86,93,100)	10	(82,90,98)	3	(93,99,105)	8	(79,80,81)	13	(43,47,51)	2	(38,38,38)	9	(15,15,15)	15	(41,41,41)	19	(24,26,28)	6	(43,48,53)	1	(48,52,56)	16	(65,75,85)	14	(57,65,73)	5	(4,4,4)	0	(51,57,63)
1635	1	1	(44,46,48)	4	(70,78,86)	10	(9,10,11)	7	(13,13,13)	0	(32,32,32)	9	(58,63,68)	14	(67,71,75)	5	(61,66,71)	2	(38,40,42)	18	(13,13,13)	6	(47,50,53)	3	(97,97,97)	19	(40,41,42)	16	(85,95,105)	11	(57,58,59)	12	(51,57,63)	15	(58,63,68)	17	(37,42,47)	13	(54,56,58)	8	(31,31,31)
1686	1	10	(78,88,98)	14	(2,2,2)	12	(34,34,34)	6	(19,19,19)	18	(82,86,90)	2	(88,90,92)	13	(76,84,92)	8	(35,40,45)	9	(52,52,52)	19	(59,66,73)	11	(76,76,76)	15	(59,62,65)	17	(24,27,30)	7	(25,28,31)	0	(5,5,5)	5	(66,72,78)	16	(52,54,56)	3	(44,46,48)	1	(52,57,62)	4	(59,66,73)
1545	1	14	(88,98,108)	13	(43,44,45)	1	(33,33,33)	5	(18,20,22)	17	(69,74,79)	2	(30,30,30)	4	(4,4,4)	18	(86,88,90)	3	(18,19,20)	12	(74,85,96)	19	(81,81,81)	0	(26,29,32)	10	(66,72,78)	9	(72,79,86)	11	(47,54,61)	8	(33,37,41)	7	(83,95,107)	15	(10,11,12)	16	(11,11,11)	6	(2,2,2)
1286	1	5	(48,48,48)	11	(30,34,38)	16	(23,25,27)	12	(24,26,28)	15	(47,53,59)	10	(85,97,109)	0	(26,26,26)	2	(21,23,25)	14	(33,36,39)	4	(16,17,18)	8	(59,65,71)	1	(87,97,107)	18	(5,5,5)	9	(13,13,13)	17	(63,71,79)	7	(29,32,35)	19	(24,26,28)	6	(6,6,6)	3	(45,47,49)	13	(54,57,60)
2001	1	19	(20,22,24)	14	(85,87,89)	4	(82,89,96)	8	(39,41,43)	0	(70,70,70)	1	(33,35,37)	15	(92,95,98)	9	(61,62,63)	3	(49,57,65)	12	(47,52,57)	6	(18,18,18)	13	(87,94,101)	17	(60,60,60)	7	(34,34,34)	11	(75,87,99)	16	(21,22,23)	5	(84,96,108)	2	(59,59,59)	18	(72,81,90)	10	(81,90,99)
